Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,UNH,COST,LLY,JPM,V,HD
2023-01-20,0.019038179043598714,0.035119553998086375,0.06209377209099441,0.037400259951453026,0.052034498888425776,0.02337493005392344,0.04797727392320426,0.004860698158514805,0.022368069372228107,-0.014373022053179876,0.0024463175296458813,0.01753954986585433,0.013165633662230305
2023-01-23,0.023228528903200686,0.009776418842345981,0.07315834331102895,0.0027724682514327437,0.017896464576838186,0.027598868092346646,0.07457364612008015,-0.0018713033482512737,0.025702648326943658,-0.011216425703244992,0.0160824276917647,-0.0005796340644670987,0.0015225856321398384
2023-01-24,0.010012771253556643,-0.0022286752925902813,0.0037444495652675346,-0.012381472357830799,-0.021166405388536595,-0.0009080492700136102,0.0009734348560736818,0.011847564994315688,-0.001015456740193811,0.012140880021098545,0.008559484939111944,-0.0012945313890374791,0.006980740539942007
2023-01-25,-0.00471167987622521,-0.005925692454079757,0.0030059901434648295,0.008888953725914,-0.02571148137832176,-0.011523188662353757,0.0037457958683397114,0.0018291240496487843,-0.002502612505748601,0.009596188253292469,0.004827307351145312,0.00450099304136631,-0.0013543827862407425
2023-01-26,0.014694803242657394,0.03025144270564859,0.024486770478160395,0.020774687057825685,0.02386733137207071,0.04017159857099647,0.1040650092615062,-4.0583236091904e-05,0.015002539693900524,-0.004930296979480121,0.006162955501657944,-0.0008450685562434053,-0.010934041099163927
2023-01-27,0.01359155445961477,0.0006450848247597671,0.02803490037575946,0.02998335055905419,0.018792943999298244,0.029697066779241492,0.10436164069972145,-0.013142267236607408,0.009964312143958386,-0.017128183032274966,0.002426041464642996,0.029510087028404818,0.00913580875469737
2023-01-30,-0.02028235001795699,-0.02220638095272898,-0.060888720719298815,-0.016667823165641346,-0.024758067124850222,-0.03132798113534801,-0.06526572943550507,-0.0005351133953071716,-1.9837949226767013e-05,-0.004687948526262412,-0.008516903362748181,-0.010162067970517849,-0.007766336399963006
2023-01-31,0.008980211220777622,0.020794878576177626,0.01938130927530424,0.025335155126435763,0.01941013021306976,0.012904438956513668,0.03860663902242871,0.02721031575766717,0.015496912198646769,0.010662493815577082,0.005948011246703407,0.004833194456518021,0.03111098035375992
2023-02-01,0.007869636281845796,0.01973852772956531,0.06949418694489876,0.0193976149644124,0.01595853710296458,0.02747690906348298,0.046197213190127824,-0.004396777581194138,0.013157732476114122,-0.00460148128774774,-0.0026470086866172684,0.0029928311558580483,0.01202000826120058
2023-02-02,0.03639249751304994,0.04581842805157011,0.03592246050429042,0.07120315696615197,0.07026001030437498,0.20930747864907032,0.03711744228973266,-0.054092914495196855,0.012341111852659091,-0.03526452304197645,-0.004667444848559264,-0.005820238840469235,0.03503963952456548
2023-02-03,0.024107004685389885,-0.02390402279677857,-0.0284539630829219,-0.08808283393109906,-0.027857952570114797,-0.011937398609094384,0.009041655543147504,0.0025243111136962074,-0.016624778875304367,0.02502421290741883,0.015355886674674853,0.002479954484566835,-0.024699928497104392
2023-02-06,-0.018091699677028575,-0.006134573618859529,-0.0005213361928193822,-0.011772272805910223,-0.018105383802063432,-0.0025227787718639255,0.024849222136681733,0.006798531746299092,0.001533668217492019,-0.0041964672571120545,0.005865163391144431,-0.0030028598275962637,-0.006749769359307002
2023-02-07,0.019061972171434148,0.041163135516516805,0.05012368021742589,-0.0006852973444615529,0.045034809857238824,0.029445163295829496,0.010470780820742525,0.0034449824384868983,0.0018214727297171268,0.0059644601484268155,0.012116547863966206,0.008160462445555667,-0.012437595592373082
2023-02-08,-0.017810304703823183,-0.00310688719282695,0.001442204625936745,-0.020380578012770365,-0.07994208398061971,-0.04368123932956028,0.02250783702828191,0.013207120382210289,-0.024934293897734574,0.0030865777128324346,-0.007055801937096,-0.004853608366486973,-0.013653872184216344
2023-02-09,-0.006935824697815239,-0.011728256327862095,0.0059269384881717666,-0.018256648878253772,-0.044868153498042324,-0.03049890345866741,0.029516907690852447,0.005180861414521045,-0.0063319269738971685,0.0031059735080498736,-0.015686232369418275,-0.001742421457378382,-0.016469425262674135
2023-02-10,0.002453440914254645,-0.0019745460671734155,-0.04918190932256154,-0.006433489213979958,-0.004641832132895402,-0.021417290992698044,-0.05161833459581209,0.017388552474906123,-0.0012792098014194498,0.009695648478725274,0.004405737368683925,-0.009418651573628369,0.00313266813515202
2023-02-13,0.018632238631758814,0.03076482062518516,0.02429688224345128,0.019579629188155288,0.00042275065509081157,0.029868190616506595,-0.011493498714308886,0.002223221834072088,0.012837513575180417,0.015183353182709988,0.010789412978453667,0.0073673155282792824,0.02184189638548502
2023-02-14,-0.004234007548004179,0.00312800174233398,0.05287315100905168,0.0016060637303953276,0.0007396680424240289,0.0002787866974469183,0.07237801403011461,-0.0051003976163001875,-0.006398030556625221,-0.0049080305090148275,0.004409372128095891,0.0022256673414669265,-0.015888904738043472
2023-02-15,0.013807525404771294,-0.008025028645144072,-0.00905220281788068,0.014537811644538115,0.023589499808572823,-0.013010603842128135,0.023567198213512965,-0.003211041430878337,0.01588973203360356,-0.036776829544951664,0.004181240973153987,-0.0020509780975010413,0.007072311919288223
2023-02-16,-0.010484162652649346,-0.026983505919751228,-0.03404690051882197,-0.03020652173405669,-0.014861405706458426,-0.027003917346278626,-0.058631243213632354,-0.007970703188535495,-0.01414252553382419,-0.027048447446154884,-0.013864964725578063,-0.013590138628714431,0.001713282076907557
2023-02-17,-0.007575271993140639,-0.015724685190599153,-0.028303614235322648,-0.009726256199159738,-0.012219656137650907,0.002548379266674113,0.030561678706295534,0.023783758330062583,0.006682413175623867,0.007120240243809067,0.002957389086239981,-0.010102676156955861,-0.010294063285569118
2023-02-21,-0.027042293380866063,-0.021107839932923613,-0.03487243696909384,-0.027324623494127318,-0.02750791041779258,-0.004638217529006737,-0.05394722804913025,-0.01569100557481557,-0.011375212332607314,-0.0027135860142806366,-0.018519868591246904,-0.01323801284113422,-0.07322562090757677
2023-02-22,0.0028922384394103016,-0.0046015660764494445,0.004781706645910525,0.012712248376870527,-0.0015263455074774137,-0.005594587999293942,0.017528035977254008,-0.004937685267582431,-0.008707561178840112,0.004751834713593698,-0.007692734810826722,-0.0027233042958979205,0.0027034675660204586
2023-02-23,0.003284794028695395,0.012878477503295477,0.13121594461887132,0.0003131233176392935,-0.008326931012375452,0.005362044458620763,0.006006057267467943,0.005710779071958797,-0.00858134069664215,-0.0047214942628225395,0.007978974012170877,0.005032134049013191,0.010107627501767951
2023-02-24,-0.018169325463612072,-0.022025177651685646,-0.01610277232740418,-0.024509991975448668,-0.019554024026587506,-0.009637055376362547,-0.02601977738759486,-0.015082061075570358,-0.009228488956296828,-0.018116013250111317,0.0089809253292742,-0.007170621525155617,-0.00889307001684208
2023-02-27,0.008213706969976371,0.0037645451982891284,0.009190798810514145,0.002776912318089041,0.00826821022613069,-0.005001024068724674,0.05316324215501689,-0.002087358074117073,-0.0032388178060039604,-0.015730782981485836,0.008689803525357583,0.00363715890989307,-0.0021936756784446776
2023-02-28,-0.0034536733971218736,-0.002962313308010095,-0.012201386663966108,0.005000289230826088,0.0021119395190269587,0.031354216608147606,-0.009290230436857878,-0.015387051650296133,-0.005869104235353154,-0.01720206609884469,0.008336014941386567,-0.0018624293780604808,0.0017890240897071974
2023-03-01,-0.01434829924288354,-0.012709731970357702,-0.022564831190572038,-0.022103959704043146,0.003325600077051854,-0.008726774373545307,-0.014395089751065829,-0.0015138935849438111,-0.011445483072401572,0.009434175086220584,-0.005596178441272786,-0.0072096295263061,-0.01958090369664233
2023-03-02,0.004120564567662062,0.019462627209394463,0.026777104563637043,-0.00043408483069996514,0.017986876720185917,0.0063803074698195895,-0.060322654091468045,0.005204887424154145,0.014559372060557673,0.0027971046390235323,-0.010436758639140573,0.00320053012070339,0.007639670502394111
2023-03-03,0.03448837676137347,0.016508824089329886,0.024405853397109253,0.02962312838587694,0.01777593445902223,0.059609664022880336,0.03545612908951283,0.0017985696393407666,-0.02170845818381692,0.01067110776931381,0.018193262311337822,0.02127305481601639,0.01836143953590679
2023-03-06,0.01836954199596376,0.006170253260451917,-0.014164094950305838,-0.012192056844170188,0.0156797976579043,-0.0018910854325884638,-0.02032754273314496,0.004628303255736793,0.016320041743302614,0.0016632015589020026,-0.005864143139375382,0.013229303788313414,-0.0008043893638294961
2023-03-07,-0.014602513327409885,-0.010645626197927974,-0.011187744643159449,-0.002135579508745822,-0.013439974372429562,-0.0021116638715970126,-0.03198003067013721,-0.014455601310566932,0.004276009993822152,-0.026463111613376843,-0.02984908061197682,-0.015914290760936676,-0.02550575455975471
2023-03-08,0.008342420157628077,-0.0017721955967781005,0.03762896305863892,0.003947251242114423,0.004146536747248566,0.0024900342513557785,-0.03089156736881823,-0.006945651100388447,0.0018327961951604295,0.006129809510734345,-0.0059328937007423095,-0.004400805837276127,0.009928739731505046
2023-03-09,-0.015027064835062763,-0.005454276415396587,-0.031293883209037913,-0.017941053663252087,-0.020690111065219518,-0.017891633095157747,-0.05117763786639216,-0.012164695390146306,-0.013505511512382086,0.013696080763287717,-0.05565702835112193,-0.00985985831344739,-0.01204503701950352
2023-03-10,-0.013975891171824866,-0.014893157181786366,-0.020302018486423667,-0.016614182739941783,-0.018475557059572,-0.012070985377222081,0.0030026831172517087,-0.0063448601547725384,-0.017630133654987383,-0.00579240726847344,0.025078121477561662,-0.017746804211631877,-0.0058853597876625035
2023-03-13,0.013178735492704725,0.021214314563842995,4.355582798025558e-05,0.01856350439768763,0.005282388557258087,0.007713379769123822,0.005978365078895034,0.00725113852283864,0.0018236975824581212,0.02961871528827116,-0.018120638874672895,-0.007756421562338942,0.000733415666159338
2023-03-14,0.013990915619167313,0.026696319713987095,0.04666066367259126,0.026161301723076753,0.030907949413456762,0.07001695458540201,0.04909578215581386,0.001939056315737983,0.020799150258185458,0.007919287301218615,0.0253521370195786,0.019348151325421403,-0.0033212179661719953
2023-03-15,0.0026179503974324506,0.017673283801146532,0.006833543548076016,0.013816419647146834,0.02251781565987842,0.01904239281376939,-0.015452165385496644,0.0018279885098745439,0.007730516220836409,0.007311300640237287,-0.04839644624606659,-0.010528190567039237,0.008368927163408407
2023-03-16,0.01852132176922268,0.039736398734747776,0.052775900692947304,0.03914078921242492,0.04287162762125816,0.03566474693146072,0.020188342220549882,0.014059672042322597,0.0032891760501401477,0.00018198593596729552,0.019227630206895024,0.004979133002025818,-0.004315173163289606
2023-03-17,-0.00546884086226926,0.01162644961481504,0.007178360980362585,-0.010955473953869753,0.012875304603000052,-0.04654553726863123,-0.021963216854791676,-0.005353067374256963,-0.0004310110807901145,-0.0010627930815940673,-0.03851424955834178,-0.0002759770191422205,0.005772794004977146
2023-03-20,0.01536508366198913,-0.026104561661558976,0.006779597738344876,-0.012610742620752338,-0.003944028419555172,0.011184089094129383,0.01717250122413543,0.015764295112778402,0.004588550634974325,0.013338182772395903,0.010515921918535648,0.0034898082306096248,0.003012324813388181
2023-03-21,0.011873628358937809,0.005677720696784259,0.011478351832903796,0.029247763784060337,0.035901893892544674,0.021752486781110667,0.07529223411697607,0.0065617834552437445,0.0031832725801017392,-0.007582721782344837,0.0264675429140389,0.017269225726464475,0.0005873231383433343
2023-03-22,-0.009145366170895619,-0.0054572263535284885,0.010215332552712241,-0.019166746850565873,-0.014883289752981603,-0.011692451391412815,-0.0330851466718186,-0.009585437598878359,-0.006807306406210638,-0.0003322763600604468,-0.026152803769780845,-0.008642711734374978,-0.02384559105329171
2023-03-23,0.006945482742967703,0.019529587041482936,0.026949334687460823,0.00010133363497333344,0.02134346387092472,0.022124624812287066,0.0055821275337720674,-0.01186786678867047,0.0004922243366513045,0.005033180332834343,-0.0026770312258390994,0.011522235104529344,0.00458942833125527
2023-03-24,0.008271148887614018,0.01042595654699844,-0.015267948442307415,-0.005893146925693497,-0.0015162820709410546,0.008433049722802613,-0.009460894526444498,0.012855802401774098,0.015279284305070048,0.010437037622807632,-0.015332940831691259,-0.006987893247283794,-0.003139536738175749
2023-03-27,-0.012369446943566544,-0.015046768150504571,-0.009304105496036526,-0.0009175342309671865,-0.028669707043031355,-0.015507221241663769,0.007325624786097459,0.012339801855587862,-0.0041474595448131885,-0.0045623252788370705,0.028257663200524655,0.0034775077831133,-0.006202767685930954
2023-03-28,-0.0039883126351513394,-0.004169341898461644,-0.0045711221896974396,-0.0081934405189327,-0.014055024117586232,-0.010705907376003397,-0.013753472002494866,-0.019529780597480673,-0.0131637973081995,0.009074131917915748,0.003030505054289807,-0.0066946402736738535,-0.0016009694867643162
2023-03-29,0.019597484191697583,0.01900234571377594,0.021501413151546835,0.03048493870739539,0.0035571872317553955,0.02300423629729514,0.0244876221590413,-0.012755904876749772,0.008387664127453027,-0.0052854656344299405,0.002015393836017801,0.013389755490053333,0.009004144873451636
2023-03-30,0.009841289525838442,0.012540702028545682,0.01467827057708851,0.017305747097592427,-0.004943687149731325,0.012052664933070516,0.0071949836717746535,0.007409128615678474,0.0012419964358623289,0.014248556569638584,-0.003024457643441927,-0.004218604249776061,0.007033239355812215
2023-03-31,0.015523338187709132,0.014851352912266047,0.014285823755700065,0.012567761597929928,0.027760554472554877,0.01953468764642023,0.060504162532241994,0.005368119386685778,0.010907117602236371,0.007981347531202138,0.012043643689564669,0.013845118114262056,0.033630627635577205
2023-04-03,0.007671856866020349,-0.0037181196461381614,0.006745573519843382,-0.008556175035560798,0.006055007970095749,0.0053176815027448305,-0.06311918518816903,0.04469188419145134,0.0003219806493878265,0.021090970303381966,-0.0011517781404151528,0.015579180634308524,0.00880499730689987
2023-04-04,-0.0032548162613909378,-0.00017418389598344614,-0.01847837620628214,0.014925585099441625,0.003443803192565647,0.007713939314086773,-0.011307735857578558,-0.001904105787356854,0.0014074237500170575,0.011001558735238089,-0.013458293596034404,-0.005868592191775368,-0.009347291230078532
2023-04-05,-0.011354511029360777,-0.009938521202985115,-0.02105561359557709,-0.027799874012424952,-0.0023902261956443033,-0.015204300897956538,-0.03734894534323148,0.03188371369208904,-0.0012062783829235426,0.021260331177374216,0.001490026575913593,0.0022376494589605397,-0.021555700890599626
2023-04-06,0.005481033558407402,0.02521233769201118,0.005786579609087635,0.009450740780884159,0.03711256140504368,0.021610831150389767,-0.002482632348555218,0.007005711270709414,-0.022683992784059512,0.016563650865617077,-0.0010977457857056202,-0.009600270635343725,-0.00020777019829903637
2023-04-10,-0.016101586436771346,-0.007607801197394035,0.019848166155926408,0.001077222967143844,-0.01843110046554963,-0.006266711654314064,-0.0029764508462149673,0.0046108704590757995,0.016023646825387813,-0.0035088999484156396,0.0032894390247857914,0.0019449841926891952,0.00883112977396947
2023-04-11,-0.007619906092700421,-0.02292930464983565,-0.014978026431205094,-0.022268227189570028,-0.010293298524232998,-0.004199780159300987,0.012281322445656457,0.011175985880611073,0.00971323021501397,-0.008098002430018228,0.004913990302658824,0.008881544396669397,0.008889852802603293
2023-04-12,-0.004362793812031728,0.0023309728525003895,-0.02512031888235793,-0.0211385503060785,-0.006762160740245002,0.0007012372423160245,-0.03403263254550459,0.00042227416034104626,-0.018826470104471204,0.013668213314456964,-0.00015563713384832327,-0.0028052834494486107,-0.011400066617327046
2023-04-13,0.03353497479678664,0.02215197375071847,-0.0012085564140331493,0.04565543032053191,0.026313543633213834,0.029241119584712743,0.029256539212836878,0.00962385901504235,0.01730128861631082,0.0163939250629841,0.0038060284715665414,0.021195097319807954,0.0058700778273162385
2023-04-14,-0.0021162560587662345,-0.01284750836768254,0.011085710097060835,0.0010736481279812137,0.013314875493652296,0.005160335228593254,-0.004853036816821088,-0.027824103805472563,-0.013324200475986618,-0.0011202618416696118,0.0727947628716334,0.005699496913443026,0.00013710108014034202
2023-04-17,0.00012112451868039871,0.009253010983602377,0.00907751210907582,0.0022411286119839928,-0.02699838028536197,-0.011945252104077103,0.010966636750077955,-0.012663062270211895,0.005358971564694219,-0.006371435642636746,0.00789758661699915,-0.0023100739950154816,0.0109258944279249
2023-04-18,0.007476751915381748,-0.0014900626204845224,0.024329500198248095,-0.004291801457498827,-0.013968893879914264,-0.004441911667298043,-0.014703352511066695,-0.0017230699891061085,0.005974767418498749,-0.006574467619015232,0.011165413189411005,0.0005137222376483371,0.011946127542288078
2023-04-19,0.006943938408111148,0.00027742178615457256,0.009496809230024073,0.01936168847711433,-0.003067009096247296,-0.010101849501589467,-0.020389861131667686,-0.03690820600736825,-0.0017523246851545381,0.0015127080391191827,-0.001273740009446498,-0.004418876962599765,-0.006847230907585489
2023-04-20,-0.0058636091197267065,-0.008145274961324122,-0.030055925867941133,-0.0047091095790211925,0.010598357684168145,-0.012267656535562527,-0.10254036525166675,0.0025881781849503528,0.019069679965780198,0.011646560438719596,-0.002907514364903668,0.008690570811952802,0.005575524985202083
2023-04-21,-0.009828871219197862,-0.0012241579421247446,0.000553426395848283,0.02989264254702952,0.001139082970664283,-0.0008452472375101329,0.012741333042302827,-0.007495400014039302,0.0015219980738262297,0.02744736978415695,-0.0019191770778423523,-0.0023472164458783794,0.0049110717118965065
2023-04-24,0.0018767249271182125,-0.014061363383893535,-0.0028434711146463365,-0.007036666520682404,0.00529846232132907,-0.00046997092459758654,-0.015444550452118741,0.010527029992994928,0.009962952509995486,-0.004918145019836678,0.0013510777364544014,-0.005526756790098987,0.005318509599178758
2023-04-25,-0.009480519481015344,-0.022793813510143552,-0.03006814259887233,-0.03487276836944828,-0.020208495712411016,-0.024933384978171675,-0.011633104865311444,0.006076247732250411,-0.016262953626721255,0.003879288450039568,-0.02198373103131531,-0.013712967133511094,-0.0177605473939673
2023-04-26,-6.1005904276109446e-05,0.06993161718920039,0.026882789069030955,0.023224398457013323,-0.001348898670162494,0.008873982979283296,-0.04402465397224694,-0.01840289418520622,-0.017057470780850383,-0.02252073143982505,-0.01788236290171434,-0.006291632511420764,-0.02827022985365769
2023-04-27,0.027999570454411482,0.03152541708158753,0.009966547736778332,0.04507277127081395,0.036728972023804034,0.13037461410983034,0.041032719267455574,0.015451025940274603,0.013274186393408669,0.03673682448401558,0.013368459067353003,0.0037623421016789948,0.020138257577787002
2023-04-28,0.007512742613601099,0.007939980452486279,0.019027409151913813,-0.040605781087400955,-0.0023261774793992855,0.007350630339158234,0.025394246651119615,0.003297441939381338,0.0038827610249748414,0.014016903933713085,0.008645648655375485,0.016113287907726447,0.022239309336807057
2023-05-01,-0.0005305097225066597,-0.005548024149368982,0.040987691844930035,-0.03277395882406449,-0.0013051559230701048,0.011830365661208068,-0.015208459761728233,0.007309242183065777,-0.019322331609574243,0.024824467640802258,0.021186074917455264,-0.0009457276108905518,-0.009494738019114077
2023-05-02,-0.006210685322623676,-0.000490976530737121,-0.024510974978773442,0.01536391753200235,-0.017692805889105823,-0.016334508303606995,-0.009436987371174365,-0.004671073940209007,0.002468660660425857,-0.003975275569379603,-0.016279274648380814,-0.02407141557432475,-0.011554691800743847
2023-05-03,-0.006488216460716074,-0.003312629677429995,-0.014568641532482747,0.00019301691085338006,0.000854099329015486,-0.009280654573310666,0.001869644402715088,-0.008037855847835755,-0.009646215177616773,0.06463890016855835,-0.021390345628803722,-0.004415279358280645,-0.004086100725372225
2023-05-04,-0.009963006166939448,0.003312629677429935,-0.008669766355846384,0.0033710455381283566,-0.006853968718751982,-0.014918946009691047,0.0036667412660127767,-0.004423056001969702,0.0026548441729118432,-0.0063980083289306685,-0.013772814218749731,-0.0016829930818042234,-0.025328215680499273
2023-05-05,0.045859027661294786,0.017011646340583247,0.03976184926998738,0.015835527254169667,0.008370609112038015,-0.0031738441839224713,0.05350549046047228,0.014263361209485629,0.017627347511899472,-0.001471568779696808,0.019346331875828196,0.027025147284317756,0.013452458364753771
2023-05-08,-0.0004034446042273875,-0.006458826651859166,0.01628922918644553,0.0016076240119395433,0.020625088580030124,0.0021027214040627404,0.01012145995502574,-0.0033641179150858866,0.0,0.011411568794630646,0.0024106614986420982,0.0019395070352560854,-0.005852342712320516
2023-05-09,-0.01002097669393997,-0.005360205759223504,-0.020097031877737006,0.007437086747609261,-0.0039047727094905973,0.00042852095698086353,-0.015486902413259212,-0.004557535747188044,0.003460543322870464,-0.010080042309971757,-0.004826911076810404,0.004425599925591528,0.009161403585872878
2023-05-10,0.010366770860023711,0.017148661704578128,0.010930164242614717,0.03293503350092615,0.04016964294417837,-0.0012432631698270453,-0.003612788634512576,-0.0006323247080664039,-0.002258954376346781,0.017448225588028096,0.0005130510281645038,-0.008568068382322581,-0.005348390428206642
2023-05-11,0.0010942563415707032,-0.007069651657774715,-0.010685188457883712,0.017898556144584802,0.04222776123520671,0.011559668365879983,0.020786425091438347,-0.0026767005146791805,0.0044531151571098595,-0.0008493625305656003,-0.003155646096879963,0.0008229358454998584,-0.004646717775277524
2023-05-12,-0.00543237163618533,-0.0036824231630925397,-0.008362827314354337,-0.017263494264582374,0.00803150276560828,-0.008432618298158683,-0.024114596337054404,0.005040922273548856,0.004334091937706199,2.3172053931891123e-05,-0.014436565113727654,0.0016004380276981795,0.009616705174536024
2023-05-15,-0.0029013108416374926,0.0015844896537390565,0.021399413716224485,0.008489121836596263,-0.008546390695856816,0.021368720651404327,-0.009750860107846383,-0.008935905096904392,-0.0040353010101581025,0.00018407002035476878,0.008391329740533764,0.006161189010262307,-0.006666869443893434
2023-05-16,0.0,0.007340639399054823,0.008940076795630969,0.01959105037675755,0.02542305802967956,-0.00016745969884739297,0.0010214088288270423,-0.014774031093544606,-0.011801609163487228,0.004912940478886637,-0.006752151935534197,-0.010101931569375838,-0.021757074294036984
2023-05-17,0.0035965285174496685,0.009407243082443298,0.03249937957537235,0.018349125212474244,0.01106721197812632,0.015250361780847868,0.04313493317739194,0.01055437590699636,-0.0023205456847789985,0.0018762131033063804,0.030284157650273723,0.009414541456251622,0.0350123274754547
2023-05-18,0.013573564789821344,0.01429216495651705,0.048509253869093744,0.022684486585828632,0.016333975208291582,0.01782040127274265,0.01727768584344739,-0.011576116504813196,0.0062430329932899285,0.0009595997080537708,0.007555352901219389,0.004075143779108027,0.009428840030296528
2023-05-19,0.0006282384794492916,-0.0005651205343646775,-0.013155158153786274,-0.01621197208021114,-0.0005700410357281151,-0.004913972794180755,0.018206255962432197,-0.0008561956109105692,-0.0031770881670215873,0.010201665934783203,-0.0022965322600174407,-0.0012423834366423797,-0.014606650558831539
2023-05-22,-0.005495776057090636,0.00888163042044256,-0.0028186446032438845,-0.01072394478867387,0.018482488843523482,0.010851367200572554,0.0473245988875953,0.0037522187116477684,-0.009409181052733891,-0.019147909982437365,-0.008296924142557475,-0.008738828466185608,-0.0007567306114058502
2023-05-23,-0.015271000676917227,-0.018604059919463758,-0.015776862774929904,-0.00017395019575110725,-0.020113024088275387,-0.006383111404400922,-0.016549549453013485,-0.0024580160072141663,-0.014333685442626486,-0.02515298198664397,-0.010487566079535422,-0.029397132376778108,0.014617627616799531
2023-05-24,0.0016306613574017693,-0.004482438939723234,-0.004900020099315329,0.015189747065965913,-0.013636956153249804,0.00996070027033846,-0.015569850375932186,0.0028948903460382118,-0.00436115227778554,0.00603079149993387,-0.00919343940423458,-0.010429093308543656,-0.013105075594073609
2023-05-25,0.00666993220499925,0.03773674952336955,0.21808798998379259,-0.01510276818575663,0.021115514770813467,0.013867573880596397,0.008547333224801432,-0.006530808516773908,0.007820065029634563,0.0036105025940715223,0.0024353888969607233,0.005071420210539776,-0.015056121047249064
2023-05-26,0.0140063117196211,0.02116021076068298,0.025116284095362672,0.04347586628475364,0.009109618790295431,0.03633389993878604,0.04608376548838008,0.00796477702733243,0.0416839257442323,-0.0035635823721221673,0.009317423352725215,0.007270425780250977,0.020981495858571085
2023-05-30,0.01060306519295719,-0.005059651641757887,0.029474430258122186,0.012822304345733589,-0.007572210470303489,0.001829925942765498,0.040530008769500823,-0.003474104859406028,0.001516985887287153,0.0033996816926581876,0.003790149511564125,-0.015090385769666226,-0.0014692765987902577
2023-05-31,-0.00028182981525188026,-0.008550419683939095,-0.05844242768094878,-0.008916850747084985,-0.00648970044515436,0.00834556501749118,0.013676132280176065,0.015283234967582774,0.006924238833910081,0.00518278347977208,-0.012812948469351323,-0.002755974399883138,-0.02391370981631603
2023-06-01,0.015895555710448966,0.012678162651474945,0.04990475867783982,0.017999210602823053,0.006894016578146358,0.029369412518019444,0.017450979367424225,0.013029273278472277,0.0020311100237923557,0.016236795930708457,0.013685236370471452,0.02444660918321786,0.01727804570934841
2023-06-02,0.004764108000968624,0.008443617460029031,-0.01120151921743449,0.011983006127262639,0.007649321116454525,0.0,0.030608082827557156,0.011981699846738771,-1.9650500402459896e-05,0.013290697774739587,0.02078864381736299,0.010059576015709806,0.025842999080839892
2023-06-05,-0.007600084988118106,0.0016087514042045896,-0.003974482162228772,0.008415221280893264,0.010690999208663912,-0.004485341438190101,0.016868648629117366,-0.002786217862586887,0.010981442127766122,0.004353781729898154,-0.009872614984986558,-0.008868298064396493,-0.009643116606145917
